MONTH;JOBTYPE;JOBFILE;CUSTOMER;MKT;REVENUE;COST;PROFIT;MARGIN;NEWCUSTOMER
01/10/2025;MDP;MOCK-0110202510250027;PT. SUKSES ANUGRAH;SANTOSO;20823887.25;18262880.1;2561007.15;12.2984;REGULAR
01/10/2025;MDP;MOCK-0110202510250028;PT. AGUNG LOGISTIK;SANTOSO;16564131.04;14190800.03;2373331.01;14.3281;REGULAR
01/10/2025;MDP;MOCK-0110202510250029;PT. AGUNG LOGISTIK;SANTOSO;14343082.7;13024405.86;1318676.84;9.1938;REGULAR
01/10/2025;MDP;MOCK-0110202510250030;PT. AGUNG LOGISTIK;SANTOSO;14350460.14;13293761.54;1056698.6;7.3635;REGULAR
01/10/2025;MDP;MOCK-0110202510250031;CV. MAJU LOGISTIK;PRASETYO;5108255.13;4468279.0;639976.13;12.5283;NEW CUSTOMER
01/10/2025;MDP;MOCK-0110202510250032;PT. AGUNG LOGISTIK;SANTOSO;15693369.11;14319061.86;1374307.25;8.7572;REGULAR
01/10/2025;MDP;MOCK-0110202510250039;CV. MAJU LOGISTIK;PRASETYO;5048711.43;4310252.83;738458.6;14.6267;NEW THIS MONTH
01/10/2025;MDP;MOCK-0110202510250040;CV. BINTANG FURNITURE;BUDIMAN;3813566.03;3091907.96;721658.07;18.9234;REGULAR
01/11/2025;EXPORT AF;MOCK-0111202510250004;PT. BINTANG SENTRAL;FERNANDO;30595803.21;18366987.63;12228815.58;39.9689;REGULAR
01/11/2025;EXPORT FCL;MOCK-0111202511250001;PT. SARI ANUGRAH;BUDIMAN;44419683.34;35040324.65;9379358.69;21.1153;REGULAR
01/11/2025;IMPORT LCL;MOCK-0111202511250001;PT. INDAH TEKNIK;BUDIMAN;581412.64;89711.71;491700.93;84.57;REGULAR
01/11/2025;MDP;MOCK-0111202510250033;PT. AGUNG LOGISTIK;SANTOSO;25877525.26;22841385.57;3036139.69;11.7327;REGULAR
01/11/2025;MDP;MOCK-0111202510250034;PT. BERKAH ENERGI;SANTOSO;98730194.35;84438943.33;14291251.02;14.4751;REGULAR
01/11/2025;MDP;MOCK-0111202510250035;CV. INDAH TEKNIK;SANTOSO;12707340.09;11750126.63;957213.46;7.5328;REGULAR
01/11/2025;MDP;MOCK-0111202510250036;PT. BERKAH ENERGI;SANTOSO;30402289.37;25968583.3;4433706.07;14.5835;REGULAR
01/11/2025;MDP;MOCK-0111202510250037;PT. AGUNG LOGISTIK;SANTOSO;29491748.35;25804342.01;3687406.34;12.5032;REGULAR
01/11/2025;MDP;MOCK-0111202510250038;PT. AGUNG LOGISTIK;SANTOSO;51922013.65;46967164.02;4954849.63;9.5429;REGULAR
01/11/2025;MDP;MOCK-0111202510250041;PT. AGUNG LOGISTIK;SANTOSO;25464293.02;23293551.84;2170741.18;8.5246;REGULAR
01/11/2025;MDP;MOCK-0111202510250042;CV. INDAH TEKNIK;SANTOSO;15863016.49;14304859.82;1558156.67;9.8226;REGULAR
01/11/2025;MDP;MOCK-0111202510250043;PT. BERKAH ENERGI;SANTOSO;16789654.15;14678560.76;2111093.39;12.5738;REGULAR
01/11/2025;MDP;MOCK-0111202510250044;PT. AGUNG LOGISTIK;SANTOSO;110060968.81;97099218.69;12961750.12;11.7769;REGULAR
01/11/2025;MDP;MOCK-0111202511250001;PT. BAHARI KONSULTAN;KUSUMA;82226374.81;67210532.23;15015842.58;18.2616;REGULAR
01/11/2025;MDP;MOCK-0111202511250002;CV. BERKAH ANUGRAH;BUDIMAN;563586.66;485811.7;77774.96;13.8;REGULAR
01/11/2025;MDP;MOCK-0111202511250003;PT. INDAH DAGANG;PRASETYO;3041775.54;1629522.61;1412252.93;46.4286;REGULAR
01/11/2025;MDP;MOCK-0111202511250004;PT. CAHAYA NIAGA;SANTOSO;81379950.64;66255861.3;15124089.34;18.5845;REGULAR
01/11/2025;MDP;MOCK-0111202511250005;PT. ASRI LOGISTIK;SANTOSO;254016395.39;224554477.27;29461918.12;11.5984;REGULAR
01/11/2025;MDP;MOCK-0111202511250006;CV. BERKAH SENTRAL;BUDIMAN;966348.97;741614.92;224734.05;23.256;REGULAR
01/11/2025;MDP;MOCK-0111202511250007;PT. AGUNG LOGISTIK;SANTOSO;28040266.25;24613522.21;3426744.04;12.2208;REGULAR
01/11/2025;MDP;MOCK-0111202511250008;CV. BERSAMA TRANSPORT;PRASETYO;1503514.89;1066570.57;436944.32;29.0615;REGULAR
01/11/2025;MDP;MOCK-0111202511250009;PT. AGUNG LOGISTIK;SANTOSO;14460995.34;13356474.43;1104520.91;7.6379;REGULAR
01/11/2025;MDP;MOCK-0111202511250010;CV. JAYA BERKAT;FERNANDO;1887526.52;1234775.78;652750.74;34.5823;NEW CUSTOMER
01/11/2025;MDP;MOCK-0111202511250011;PT. AGUNG LOGISTIK;SANTOSO;33450120.31;30282546.21;3167574.1;9.4695;REGULAR
01/11/2025;MDP;MOCK-0111202511250012;PT. BERKAH ENERGI;SANTOSO;53095602.59;46713498.71;6382103.88;12.02;REGULAR
01/11/2025;MDP;MOCK-0111202511250013;PT. BERKAH ENERGI;SANTOSO;26699609.85;22674376.29;4025233.56;15.076;REGULAR
01/11/2025;MDP;MOCK-0111202511250014;CV. BINTANG FURNITURE;BUDIMAN;4805646.07;4127201.92;678444.15;14.1176;REGULAR
01/11/2025;MDP;MOCK-0111202511250015;CV. MAJU LOGISTIK;PRASETYO;5314971.44;4513686.73;801284.71;15.076;REGULAR
01/11/2025;MDP;MOCK-0111202511250016;PT. CAHAYA NIAGA;SANTOSO;15245803.86;13971171.07;1274632.79;8.3605;REGULAR
01/11/2025;MDP;MOCK-0111202511250019;CV. ABADI USAHA;PRASETYO;234145.79;140487.48;93658.31;40.0;REGULAR
01/11/2025;MDP;MOCK-0111202511250025;CV. BERKAH ANUGRAH;BUDIMAN;6024914.88;5048611.98;976302.9;16.2044;REGULAR
01/11/2025;MDP;MOCK-0111202511250026;CV. MAJU LOGISTIK;PRASETYO;4807493.68;4226413.59;581080.09;12.087;REGULAR
01/11/2025;MDP;MOCK-0111202511250027;CV. MAJU LOGISTIK;PRASETYO;3564518.73;2892521.97;671996.76;18.8524;REGULAR
01/11/2025;MDP;MOCK-0111202511250028;PT. BERKAH FURNITURE;FERNANDO;3171848.04;2605446.61;566401.43;17.8571;REGULAR
01/11/2025;MDP;MOCK-0111202511250029;PT. BERKAH FURNITURE;FERNANDO;6250885.33;5500779.09;750106.24;12.0;REGULAR
01/11/2025;MDP;MOCK-0111202511250035;PT. PRIMA PERSADA;FERNANDO;5627487.27;4491623.55;1135863.72;20.1842;REGULAR
01/11/2025;MDP;MOCK-0111202511250038;CV. MAJU LOGISTIK;PRASETYO;4150183.82;3496530.22;653653.6;15.75;REGULAR
01/11/2025;MDP;MOCK-0111202511250042;PT. PRIMA PERSADA;FERNANDO;1364127.35;1120545.71;243581.64;17.8562;REGULAR
01/12/2025;EXPORT AF;MOCK-0112202512250001;PT. JAYA LOGISTIK;FERNANDO;16163541.89;13977380.72;2186161.17;13.5253;REGULAR
01/12/2025;EXPORT FCL;MOCK-0112202512250001;PT. SUKSES NIAGA;BUDIMAN;1826177.5;826134.68;1000042.82;54.7615;REGULAR
01/12/2025;EXPORT LCL;MOCK-0112202512250001;CV. BINTANG FURNITURE;BUDIMAN;1692832.64;1156387.96;536444.68;31.6892;REGULAR
01/12/2025;EXPORT LCL;MOCK-0112202512250003;PT. CEMERLANG BUANA;FERNANDO;7172794.12;3856432.98;3316361.14;46.2353;REGULAR
01/12/2025;IMPORT FCL;MOCK-0112202511250002;PT. BINTANG FURNITURE;BUDIMAN;28328252.12;25468161.61;2860090.51;10.0962;REGULAR
01/12/2025;MDP;MOCK-0112202511250017;PT. AGUNG LOGISTIK;SANTOSO;17094327.44;15466065.56;1628261.88;9.5252;REGULAR
01/12/2025;MDP;MOCK-0112202511250018;PT. AGUNG LOGISTIK;SANTOSO;15171509.13;13590841.41;1580667.72;10.4187;REGULAR
01/12/2025;MDP;MOCK-0112202511250021;PT. AGUNG LOGISTIK;SANTOSO;16281819.82;14902095.0;1379724.82;8.474;REGULAR
01/12/2025;MDP;MOCK-0112202511250022;PT. AGUNG LOGISTIK;SANTOSO;16719202.72;14980528.83;1738673.89;10.3993;REGULAR
01/12/2025;MDP;MOCK-0112202511250023;PT. AGUNG LOGISTIK;SANTOSO;32039447.65;28839291.68;3200155.97;9.9882;REGULAR
01/12/2025;MDP;MOCK-0112202511250024;PT. CAHAYA NIAGA;SANTOSO;125494862.5;109921674.56;15573187.94;12.4094;REGULAR
01/12/2025;MDP;MOCK-0112202511250030;PT. AGUNG LOGISTIK;SANTOSO;12364003.38;11162937.98;1201065.4;9.7142;REGULAR
01/12/2025;MDP;MOCK-0112202511250031;PT. BERKAH ENERGI;SANTOSO;32380980.54;27503531.78;4877448.76;15.0627;REGULAR
01/12/2025;MDP;MOCK-0112202511250032;PT. KARYA TEKNIK;SANTOSO;15195676.29;13045519.55;2150156.74;14.1498;REGULAR
01/12/2025;MDP;MOCK-0112202511250033;PT. AGUNG LOGISTIK;SANTOSO;14890722.58;13695432.29;1195290.29;8.0271;REGULAR
01/12/2025;MDP;MOCK-0112202511250034;PT. AGUNG LOGISTIK;SANTOSO;48731153.59;41163979.92;7567173.67;15.5284;REGULAR
01/12/2025;MDP;MOCK-0112202511250036;PT. AGUNG LOGISTIK;SANTOSO;27553866.95;24917507.8;2636359.15;9.568;REGULAR
01/12/2025;MDP;MOCK-0112202511250037;CV. BAHARI KONSULTAN;BUDIMAN;7195924.86;5081849.67;2114075.19;29.3788;REGULAR
01/12/2025;MDP;MOCK-0112202511250039;PT. CAHAYA NIAGA;SANTOSO;16157107.81;14136395.99;2020711.82;12.5066;REGULAR
01/12/2025;MDP;MOCK-0112202511250040;PT. BERKAH ENERGI;SANTOSO;30783930.15;27337971.2;3445958.95;11.194;REGULAR
01/12/2025;MDP;MOCK-0112202511250041;PT. BERKAH ENERGI;SANTOSO;40961416.83;36038961.92;4922454.91;12.0173;REGULAR
01/12/2025;MDP;MOCK-0112202511250043;PT. AGUNG LOGISTIK;SANTOSO;13593661.06;11996661.14;1596999.92;11.7481;REGULAR
01/12/2025;MDP;MOCK-0112202511250044;PT. AGUNG LOGISTIK;SANTOSO;13155188.59;11720057.7;1435130.89;10.9092;REGULAR
01/12/2025;MDP;MOCK-0112202511250045;PT. SUKSES ANUGRAH;SANTOSO;19752483.7;17144565.34;2607918.36;13.203;REGULAR
01/12/2025;MDP;MOCK-0112202511250046;PT. AGUNG LOGISTIK;SANTOSO;15881442.63;13785025.79;2096416.84;13.2004;REGULAR
01/12/2025;MDP;MOCK-0112202511250047;CV. INDAH TEKNIK;SANTOSO;14173106.22;12527555.05;1645551.17;11.6104;REGULAR
01/12/2025;MDP;MOCK-0112202512250001;PT. AGUNG LOGISTIK;SANTOSO;19780543.73;17770128.58;2010415.15;10.1636;REGULAR
01/12/2025;MDP;MOCK-0112202512250002;PT. AGUNG LOGISTIK;SANTOSO;13338378.3;11762004.65;1576373.65;11.8183;REGULAR
01/12/2025;MDP;MOCK-0112202512250003;PT. AGUNG LOGISTIK;SANTOSO;17491103.55;15072921.55;2418182.0;13.8252;REGULAR
01/12/2025;MDP;MOCK-0112202512250004;CV. MAJU LOGISTIK;PRASETYO;4653314.13;4078692.25;574621.88;12.3487;REGULAR
01/12/2025;MDP;MOCK-0112202512250005;PT. AGUNG LOGISTIK;SANTOSO;15461371.12;13946498.22;1514872.9;9.7978;REGULAR
01/12/2025;MDP;MOCK-0112202512250006;CV. BERKAH ANUGRAH;BUDIMAN;1676961.21;1164994.82;511966.39;30.5294;REGULAR
01/12/2025;MDP;MOCK-0112202512250007;CV. MAJU LOGISTIK;PRASETYO;4109953.53;3588549.56;521403.97;12.6864;REGULAR
01/12/2025;MDP;MOCK-0112202512250008;PT. MANDIRI TRANSPORT;BUDIMAN;716543.5;436679.98;279863.52;39.0574;REGULAR
01/12/2025;MDP;MOCK-0112202512250009;PT. AGUNG LOGISTIK;SANTOSO;16365284.95;14348201.35;2017083.6;12.3254;REGULAR
01/12/2025;MDP;MOCK-0112202512250010;PT. SUKSES PERSADA;SANTOSO;14314205.96;12276631.82;2037574.14;14.2346;REGULAR
01/12/2025;MDP;MOCK-0112202512250011;CV. ABADI USAHA;PRASETYO;6677203.17;5634924.06;1042279.11;15.6095;REGULAR
01/12/2025;MDP;MOCK-0112202512250012;PT. BERKAH ENERGI;SANTOSO;68944900.85;61937338.61;7007562.24;10.164;REGULAR
01/12/2025;MDP;MOCK-0112202512250013;PT. AGUNG LOGISTIK;SANTOSO;12845199.37;11818759.24;1026440.13;7.9908;REGULAR
01/12/2025;MDP;MOCK-0112202512250014;PT. BERKAH FURNITURE;FERNANDO;3038334.23;2531945.2;506389.03;16.6667;REGULAR
01/12/2025;MDP;MOCK-0112202512250015;PT. AGUNG LOGISTIK;SANTOSO;13872630.14;12274023.77;1598606.37;11.5235;REGULAR
01/12/2025;MDP;MOCK-0112202512250016;CV. BERKAH ANUGRAH;BUDIMAN;1495353.36;996902.24;498451.12;33.3333;REGULAR
01/12/2025;MDP;MOCK-0112202512250017;CV. MAJU LOGISTIK;PRASETYO;4645712.39;4025841.99;619870.4;13.3428;REGULAR
01/12/2025;MDP;MOCK-0112202512250018;PT. BERKAH FURNITURE;FERNANDO;3230798.84;2692332.37;538466.47;16.6667;REGULAR
01/12/2025;MDP;MOCK-0112202512250019;PT. CAHAYA NIAGA;SANTOSO;74922306.2;64755693.23;10166612.97;13.5695;REGULAR
01/12/2025;MDP;MOCK-0112202512250020;CV. BINTANG BANGUNAN;KUSUMA;7869379.27;6800415.73;1068963.54;13.5838;REGULAR
01/12/2025;MDP;MOCK-0112202512250021;CV. MAJU LOGISTIK;PRASETYO;3334272.8;2941836.87;392435.93;11.7698;REGULAR
01/12/2025;MDP;MOCK-0112202512250022;PT. AGUNG LOGISTIK;SANTOSO;14855128.46;13329964.75;1525163.71;10.2669;REGULAR
01/12/2025;MDP;MOCK-0112202512250023;PT. BERKAH ENERGI;SANTOSO;35712817.66;30934651.23;4778166.43;13.3794;REGULAR
01/12/2025;MDP;MOCK-0112202512250024;CV. MITRA DISTRIBUSI;PRASETYO;1281398.61;925493.04;355905.57;27.7748;NEW CUSTOMER
01/12/2025;MDP;MOCK-0112202512250025;PT. AGUNG LOGISTIK;SANTOSO;78386479.04;68834091.32;9552387.72;12.1863;REGULAR
01/12/2025;MDP;MOCK-0112202512250026;CV. INDAH TEKNIK;SANTOSO;13853174.71;13064737.05;788437.66;5.6914;REGULAR
01/12/2025;MDP;MOCK-0112202512250028;CV. MAJU LOGISTIK;PRASETYO;4743981.57;4029920.53;714061.04;15.0519;REGULAR
01/12/2025;MDP;MOCK-0112202512250029;CV. BERKAH KONSULTAN;PRASETYO;4337178.3;3614315.25;722863.05;16.6667;REGULAR
01/12/2025;MDP;MOCK-0112202512250030;PT. BERKAH ENERGI;SANTOSO;43764474.42;38014588.2;5749886.22;13.1383;REGULAR
01/12/2025;MDP;MOCK-0112202512250031;PT. CAHAYA NIAGA;SANTOSO;26721220.96;24526350.02;2194870.94;8.214;REGULAR
01/12/2025;MDP;MOCK-0112202512250033;CV. BINTANG BANGUNAN;KUSUMA;13401322.47;11066243.55;2335078.92;17.4242;REGULAR
01/12/2025;MDP;MOCK-0112202512250034;PT. AGUNG LOGISTIK;SANTOSO;15270293.01;13556219.87;1714073.14;11.2249;REGULAR
01/12/2025;MDP;MOCK-0112202512250036;PT. BERKAH ENERGI;SANTOSO;13894564.02;12279187.17;1615376.85;11.626;REGULAR
01/01/2026;EXPORT AF;MOCK-0101202601260001;PT. PRIMA KONSULTAN;BUDIMAN;56190272.86;51674163.31;4516109.55;8.0372;NEW CUSTOMER
01/01/2026;EXPORT FCL;MOCK-0101202601260001;CV. MAJU PERSADA;BUDIMAN;34597307.95;31208812.87;3388495.08;9.7941;REGULAR
01/01/2026;EXPORT FCL;MOCK-0101202601260004;CV. MULIA KREASI;BUDIMAN;8204005.26;6537999.13;1666006.13;20.3072;REGULAR
01/01/2026;EXPORT LCL;MOCK-0101202601260001;CV. SARI NIAGA;WULANDARI;4362074.66;3624240.09;737834.57;16.9148;NEW CUSTOMER
01/01/2026;IMPORT LCL;MOCK-0101202612250001;CV. PURI TEKNIK;BUDIMAN;15094783.63;13014585.15;2080198.48;13.7809;REGULAR
01/01/2026;IMPORT FCL;MOCK-0101202601260001;PT. ASRI SAMUDRA;KUSUMA;3998050.61;2989516.35;1008534.26;25.2257;NEW CUSTOMER
01/01/2026;IMPORT FCL;MOCK-0101202601260002;PT. ASRI SAMUDRA;KUSUMA;3780682.54;3505518.08;275164.46;7.2782;NEW THIS MONTH
01/01/2026;MDP;MOCK-0101202612250027;PT. AGUNG LOGISTIK;SANTOSO;92431317.05;80802493.39;11628823.66;12.581;REGULAR
01/01/2026;MDP;MOCK-0101202612250032;CV. BAHARI KONSULTAN;BUDIMAN;12300558.35;10632489.21;1668069.14;13.5609;REGULAR
01/01/2026;MDP;MOCK-0101202612250035;CV. INDAH TEKNIK;SANTOSO;17197419.88;16374907.56;822512.32;4.7828;REGULAR
01/01/2026;MDP;MOCK-0101202612250037;PT. AGUNG LOGISTIK;SANTOSO;38475267.31;33573977.7;4901289.61;12.7388;REGULAR
01/01/2026;MDP;MOCK-0101202612250038;PT. AGUNG LOGISTIK;SANTOSO;28944491.51;24254958.87;4689532.64;16.2018;REGULAR
01/01/2026;MDP;MOCK-0101202612250039;PT. AGUNG LOGISTIK;SANTOSO;76931821.43;68397995.43;8533826.0;11.0927;REGULAR
01/01/2026;MDP;MOCK-0101202612250040;CV. INDAH TEKNIK;SANTOSO;15082292.49;14252853.26;829439.23;5.4994;REGULAR
01/01/2026;MDP;MOCK-0101202612250041;PT. BERKAH ENERGI;SANTOSO;78558369.31;63176383.19;15381986.12;19.5803;REGULAR
01/01/2026;MDP;MOCK-0101202612250042;PT. AGUNG LOGISTIK;SANTOSO;51164756.68;46125753.97;5039002.71;9.8486;REGULAR
01/01/2026;MDP;MOCK-0101202612250043;PT. AGUNG LOGISTIK;SANTOSO;80973436.13;70871237.33;10102198.8;12.4759;REGULAR
01/01/2026;MDP;MOCK-0101202612250044;PT. ASRI USAHA;SANTOSO;18102802.5;15972596.36;2130206.14;11.7673;NEW CUSTOMER
01/01/2026;MDP;MOCK-0101202612250045;PT. ASRI USAHA;SANTOSO;15594039.89;14232861.99;1361177.9;8.7288;NEW THIS MONTH
01/01/2026;MDP;MOCK-0101202612250046;PT. BERKAH ENERGI;SANTOSO;344055977.7;294383472.77;49672504.93;14.4373;REGULAR
01/01/2026;MDP;MOCK-0101202612250047;PT. AGUNG LOGISTIK;SANTOSO;13879872.67;12103075.47;1776797.2;12.8012;REGULAR
01/01/2026;MDP;MOCK-0101202612250048;PT. AGUNG LOGISTIK;SANTOSO;16769651.6;14845025.52;1924626.08;11.4768;REGULAR
01/01/2026;MDP;MOCK-0101202612250049;PT. AGUNG LOGISTIK;SANTOSO;14375528.08;12517990.75;1857537.33;12.9215;REGULAR
01/01/2026;MDP;MOCK-0101202601260001;CV. BERKAH ANUGRAH;BUDIMAN;1425014.29;1096164.84;328849.45;23.0769;REGULAR
01/01/2026;MDP;MOCK-0101202601260002;CV. MAJU LOGISTIK;PRASETYO;4253528.97;3739406.78;514122.19;12.087;REGULAR
01/01/2026;MDP;MOCK-0101202601260003;CV. MAJU LOGISTIK;PRASETYO;4739654.26;4228050.4;511603.86;10.7941;REGULAR
01/01/2026;MDP;MOCK-0101202601260004;PT. AGUNG LOGISTIK;SANTOSO;33695251.94;29345925.66;4349326.28;12.9078;REGULAR
01/01/2026;MDP;MOCK-0101202601260005;PT. AGUNG LOGISTIK;SANTOSO;48784246.32;44754381.01;4029865.31;8.2606;REGULAR
01/01/2026;MDP;MOCK-0101202601260006;CV. BINTANG FURNITURE;BUDIMAN;12680467.56;11105378.04;1575089.52;12.4214;REGULAR
01/01/2026;MDP;MOCK-0101202601260007;CV. BINTANG FURNITURE;BUDIMAN;1968072.98;1715801.8;252271.18;12.8182;REGULAR
01/01/2026;MDP;MOCK-0101202601260010;PT. AGUNG LOGISTIK;SANTOSO;16209200.4;14329959.74;1879240.66;11.5937;REGULAR
01/01/2026;MDP;MOCK-0101202601260011;PT. AGUNG LOGISTIK;SANTOSO;14619017.14;13437245.98;1181771.16;8.0838;REGULAR
01/01/2026;MDP;MOCK-0101202601260012;PT. AGUNG LOGISTIK;SANTOSO;57860665.65;50606113.47;7254552.18;12.538;REGULAR
01/01/2026;MDP;MOCK-0101202601260013;PT. AGUNG LOGISTIK;SANTOSO;73647510.28;62959753.52;10687756.76;14.512;REGULAR
01/01/2026;MDP;MOCK-0101202601260014;CV. MAJU LOGISTIK;PRASETYO;4586583.49;4045073.88;541509.61;11.8064;REGULAR
01/01/2026;MDP;MOCK-0101202601260016;PT. ASRI USAHA;SANTOSO;15447871.3;13507028.84;1940842.46;12.5638;REGULAR
01/01/2026;MDP;MOCK-0101202601260020;PT. BERKAH FURNITURE;FERNANDO;2538467.99;2085170.14;453297.85;17.8571;REGULAR
01/01/2026;MDP;MOCK-0101202601260023;PT. SENTOSA BERKAT;WULANDARI;6011490.0;4740390.56;1271099.44;21.1445;NEW CUSTOMER
01/01/2026;MDP;MOCK-0101202601260024;CV. MAJU LOGISTIK;PRASETYO;2829188.94;2349540.37;479648.57;16.9536;REGULAR
01/01/2026;MDP;MOCK-0101202601260025;CV. MAJU LOGISTIK;PRASETYO;2912185.91;2484185.58;428000.33;14.6969;REGULAR
01/01/2026;MDP;MOCK-0101202601260031;CV. MAJU LOGISTIK;PRASETYO;5354418.12;4980251.38;374166.74;6.988;REGULAR
01/01/2026;MDP;MOCK-0101202601260034;CV. MAJU LOGISTIK;PRASETYO;3927035.87;3452376.76;474659.11;12.087;REGULAR
01/01/2026;MDP;MOCK-0101202601260037;CV. ABADI USAHA;PRASETYO;5450783.83;4685532.64;765251.19;14.0393;REGULAR
01/02/2026;EXPORT FCL;MOCK-0102202601260003;PT. SARI ANUGRAH;BUDIMAN;45435125.99;37649226.92;7785899.07;17.1363;REGULAR
01/02/2026;EXPORT FCL;MOCK-0102202601260005;CV. BAHARI KONSULTAN;BUDIMAN;7701741.27;4926438.81;2775302.46;36.0347;REGULAR
01/02/2026;EXPORT FCL;MOCK-0102202602260001;CV. PURI TEKNIK;BUDIMAN;39100621.94;36080491.46;3020130.48;7.724;REGULAR
01/02/2026;EXPORT FCL;MOCK-0102202602260002;PT. BAHARI TEKNIK;KUSUMA;5140622.58;4087288.03;1053334.55;20.4904;NEW CUSTOMER
01/02/2026;EXPORT LCL;MOCK-0102202602260001;PT. JAYA LOGISTIK;FERNANDO;20280148.91;16284411.46;3995737.45;19.7027;REGULAR
01/02/2026;IMPORT FCL;MOCK-0102202601260003;PT. ASRI SAMUDRA;KUSUMA;4062071.32;3537577.81;524493.51;12.912;REGULAR
01/02/2026;IMPORT FCL;MOCK-0102202601260004;PT. ASRI SAMUDRA;KUSUMA;3994394.38;2845307.98;1149086.4;28.7675;REGULAR
01/02/2026;IMPORT FCL;MOCK-0102202601260005;PT. ASRI SAMUDRA;KUSUMA;3056925.89;2762077.2;294848.69;9.6453;REGULAR
01/02/2026;IMPORT FCL;MOCK-0102202602260001;PT. INDAH TEKNIK;BUDIMAN;655590.31;100068.73;555521.58;84.7361;REGULAR
01/02/2026;MDP;MOCK-0102202601260008;CV. BERKAH SENTRAL;BUDIMAN;1554261.55;1197034.67;357226.88;22.9837;REGULAR
01/02/2026;MDP;MOCK-0102202601260009;CV. BERKAH ANUGRAH;BUDIMAN;5227587.41;4116677.32;1110910.09;21.2509;REGULAR
01/02/2026;MDP;MOCK-0102202601260015;CV. BERKAH ANUGRAH;BUDIMAN;889805.69;389289.99;500515.7;56.25;REGULAR
01/02/2026;MDP;MOCK-0102202601260017;PT. AGUNG LOGISTIK;SANTOSO;84026652.96;75220379.97;8806272.99;10.4803;REGULAR
01/02/2026;MDP;MOCK-0102202601260018;PT. AGUNG LOGISTIK;SANTOSO;11164387.39;10034518.49;1129868.9;10.1203;REGULAR
01/02/2026;MDP;MOCK-0102202601260019;CV. BERKAH ANUGRAH;BUDIMAN;1678033.32;1184494.11;493539.21;29.4118;REGULAR
01/02/2026;MDP;MOCK-0102202601260021;PT. AGUNG LOGISTIK;SANTOSO;11817419.64;10549990.84;1267428.8;10.7251;REGULAR
01/02/2026;MDP;MOCK-0102202601260022;PT. AGUNG LOGISTIK;SANTOSO;14436106.61;12683944.39;1752162.22;12.1374;REGULAR
01/02/2026;MDP;MOCK-0102202601260026;PT. AGUNG LOGISTIK;SANTOSO;16767791.54;14880297.14;1887494.4;11.2567;REGULAR
01/02/2026;MDP;MOCK-0102202601260027;PT. BERKAH ENERGI;SANTOSO;42554699.85;37232649.51;5322050.34;12.5064;REGULAR
01/02/2026;MDP;MOCK-0102202601260028;PT. AGUNG LOGISTIK;SANTOSO;14210963.52;12354873.49;1856090.03;13.061;REGULAR
01/02/2026;MDP;MOCK-0102202601260029;PT. AGUNG LOGISTIK;SANTOSO;161353942.34;145412816.04;15941126.3;9.8796;REGULAR
01/02/2026;MDP;MOCK-0102202601260032;PT. AGUNG LOGISTIK;SANTOSO;16000655.09;14355360.43;1645294.66;10.2827;REGULAR
01/02/2026;MDP;MOCK-0102202601260033;CV. BERKAH ANUGRAH;BUDIMAN;1004920.81;581796.26;423124.55;42.1053;REGULAR
01/02/2026;MDP;MOCK-0102202601260035;PT. ASRI USAHA;SANTOSO;51162289.11;44253674.67;6908614.44;13.5033;REGULAR
01/02/2026;MDP;MOCK-0102202601260036;PT. SUKSES PERSADA;SANTOSO;22198071.84;20607071.51;1591000.33;7.1673;REGULAR
01/02/2026;MDP;MOCK-0102202601260038;PT. CAHAYA NIAGA;SANTOSO;172362708.58;155915095.56;16447613.02;9.5424;REGULAR
01/02/2026;MDP;MOCK-0102202601260039;PT. AGUNG LOGISTIK;SANTOSO;16107516.36;14758977.83;1348538.53;8.3721;REGULAR
01/02/2026;MDP;MOCK-0102202601260040;PT. AGUNG BERKAT;SANTOSO;3814056.65;3382950.03;431106.62;11.3031;REGULAR
01/02/2026;MDP;MOCK-0102202601260041;PT. SUKSES ANUGRAH;SANTOSO;27574135.72;24997555.52;2576580.2;9.3442;REGULAR
01/02/2026;MDP;MOCK-0102202602260001;CV. MAJU LOGISTIK;PRASETYO;3056660.89;2483949.1;572711.79;18.7365;REGULAR
01/02/2026;MDP;MOCK-0102202602260002;CV. BINTANG FURNITURE;BUDIMAN;8568673.32;7404627.13;1164046.19;13.5849;REGULAR
01/02/2026;MDP;MOCK-0102202602260003;PT. PRIMA PERKASA;KUSUMA;3891002.17;3306499.16;584503.01;15.0219;NEW CUSTOMER
01/02/2026;MDP;MOCK-0102202602260004;PT. AGUNG LOGISTIK;SANTOSO;24520443.34;21932412.72;2588030.62;10.5546;REGULAR
01/02/2026;MDP;MOCK-0102202602260006;PT. MULIA DISTRIBUSI;BUDIMAN;565842.05;87052.62;478789.43;84.6154;NEW CUSTOMER
01/02/2026;MDP;MOCK-0102202602260007;PT. AGUNG LOGISTIK;SANTOSO;61271176.05;55480412.52;5790763.53;9.451;REGULAR
01/02/2026;MDP;MOCK-0102202602260008;PT. AGUNG LOGISTIK;SANTOSO;97699945.19;91836767.61;5863177.58;6.0012;REGULAR
01/02/2026;MDP;MOCK-0102202602260009;PT. AGUNG LOGISTIK;SANTOSO;49447485.95;42532920.02;6914565.93;13.9837;REGULAR
01/02/2026;MDP;MOCK-0102202602260010;CV. MAJU LOGISTIK;PRASETYO;4249376.5;3824083.49;425293.01;10.0084;REGULAR
