MONTH;JOBTYPE;JOBFILE;CUSTOMER;MKT;REVENUE;COST;PROFIT;MARGIN;NEWCUSTOMER
01/06/2025;MDP;MOCK-01062025000375;PT. KARYA NIAGA;TEJAKUSUMA;17496436.66;15260015.22;2236421.44;12.7822;REGULAR
01/06/2025;MDP;MOCK-01062025000376;PT. INDAH ANUGRAH;HADI;21541641.18;18788155.48;2753485.7;12.7822;REGULAR
01/06/2025;MDP;MOCK-01062025000377;CV. MANDIRI INDUSTRI;WIJAYA;15045827.7;13102420.88;1943406.82;12.9166;REGULAR
01/06/2025;MDP;MOCK-01062025000378;CV. INTAN MEDIA;HADI;17309288.15;15073519.58;2235768.57;12.9166;REGULAR
01/06/2025;MDP;MOCK-01062025000379;PT. GADING KEUANGAN;WULANDARI;23649172.83;20570772.96;3078399.87;13.0169;REGULAR
01/06/2025;MDP;MOCK-01062025000380;CV. WANA MARITIM;PRASETYO;32940558.28;28652703.86;4287854.42;13.0169;REGULAR
01/06/2025;MDP;MOCK-01062025000381;CV. YASA ENERGI;PRASETYO;28156156.28;24442713.16;3713443.12;13.1887;REGULAR
01/06/2025;MDP;MOCK-01062025000382;CV. TUNAS ANUGRAH;TEJAKUSUMA;15959040.98;13854244.06;2104796.92;13.1887;REGULAR
01/06/2025;MDP;MOCK-01062025000383;CV. YASA BUANA;KUSUMA;77756221.9;68591039.85;9165182.05;11.7871;REGULAR
01/06/2025;MDP;MOCK-01062025000384;CV. ASRI PANGAN;FERNANDO;98834492.78;87184799.71;11649693.07;11.7871;REGULAR
01/06/2025;MDP;MOCK-01062025000385;CV. CEMERLANG PANGAN;TEJAKUSUMA;11450111.37;10414728.96;1035382.41;9.0426;REGULAR
01/06/2025;MDP;MOCK-01062025000386;CV. SEJATI DAGANG;WIJAYA;7638208.51;6947519.44;690689.07;9.0426;REGULAR
01/07/2025;EXPORT FCL;MOCK-01072025000387;CV. AGUNG FURNITURE;PRASETYO;38560970.18;36700688.1;1860282.08;4.8243;REGULAR
01/07/2025;EXPORT FCL;MOCK-01072025000388;PT. SUKSES TRANSPORT;BUDIMAN;47434043.3;45145700.96;2288342.34;4.8243;REGULAR
01/07/2025;MDP;MOCK-01072025000389;CV. MULIA INDUSTRI;SANTOSO;57854134.8;51285919.63;6568215.17;11.3531;REGULAR
01/07/2025;MDP;MOCK-01072025000390;PT. INDAH MARITIM;TEJAKUSUMA;45450711.91;40290664.9;5160047.01;11.3531;REGULAR
01/07/2025;MDP;MOCK-01072025000391;CV. CAHAYA SAMUDRA;SANTOSO;27855684.15;25438598.37;2417085.78;8.6772;NEW CUSTOMER
01/07/2025;MDP;MOCK-01072025000392;PT. BUDI BERKAT;WIJAYA;24507106.17;22380582.27;2126523.9;8.6772;NEW CUSTOMER
01/07/2025;MDP;MOCK-01072025000393;PT. BERKAH TAMBANG;FERNANDO;19024158.66;17473930.62;1550228.04;8.1487;REGULAR
01/07/2025;MDP;MOCK-01072025000394;PT. ASRI DIRGANTARA;FERNANDO;19059796.18;17506664.13;1553132.05;8.1487;REGULAR
01/07/2025;MDP;MOCK-01072025000395;CV. ABADI LOGISTIK;KUSUMA;33290603.59;29676662.55;3613941.04;10.8557;REGULAR
01/07/2025;MDP;MOCK-01072025000396;PT. KENCANA SAMUDRA;TEJAKUSUMA;46418342.85;41379288.69;5039054.16;10.8557;REGULAR
01/07/2025;MDP;MOCK-01072025000397;CV. AGUNG TELKOM;TEJAKUSUMA;9970413.89;8521653.82;1448760.07;14.5306;REGULAR
01/07/2025;MDP;MOCK-01072025000398;PT. KENCANA SENTRAL;TEJAKUSUMA;14814092.6;12661517.38;2152575.22;14.5306;REGULAR
01/07/2025;MDP;MOCK-01072025000399;PT. MAJU KIMIA;KUSUMA;60536963.42;52926009.14;7610954.28;12.5724;REGULAR
01/07/2025;MDP;MOCK-01072025000400;PT. BERKAH PROPERTI;HADI;57560487.88;50323748.27;7236739.61;12.5724;REGULAR
01/07/2025;MDP;MOCK-01072025000401;PT. ASRI FURNITURE;FERNANDO;5361592.64;3926800.25;1434792.39;26.7606;REGULAR
01/07/2025;MDP;MOCK-01072025000402;CV. CAHAYA PERSADA;SANTOSO;2752960.46;2016252.73;736707.73;26.7606;REGULAR
01/07/2025;MDP;MOCK-01072025000403;PT. DELIMA BUANA;WULANDARI;10618712.81;9834010.4;784702.41;7.3898;REGULAR
01/07/2025;MDP;MOCK-01072025000404;PT. GLOBAL TEKSTIL;PRASETYO;7443191.98;6893154.44;550037.54;7.3898;REGULAR
01/07/2025;MDP;MOCK-01072025000405;PT. GADING ENERGI;FERNANDO;28391103.41;25120201.13;3270902.28;11.5209;REGULAR
01/07/2025;MDP;MOCK-01072025000406;CV. SENTOSA SAMUDRA;WULANDARI;34951254.38;30924565.6;4026688.78;11.5209;REGULAR
01/07/2025;MDP;MOCK-01072025000407;PT. AGUNG MARITIM;FERNANDO;36514763.92;32615747.92;3899016.0;10.6779;REGULAR
01/07/2025;MDP;MOCK-01072025000408;CV. INDAH MARITIM;WIJAYA;49783352.35;44467527.55;5315824.8;10.6779;REGULAR
01/07/2025;MDP;MOCK-01072025000409;PT. HARMONI BANGUNAN;WIJAYA;13977871.16;12495368.87;1482502.29;10.6061;REGULAR
01/07/2025;MDP;MOCK-01072025000410;CV. BERSAMA TEKNIK;SANTOSO;19618138.06;17537425.32;2080712.74;10.6061;REGULAR
01/07/2025;MDP;MOCK-01072025000411;PT. BUDI KEUANGAN;FERNANDO;9950963.38;8937106.01;1013857.37;10.1885;REGULAR
01/07/2025;MDP;MOCK-01072025000412;CV. SENTOSA ANUGRAH;TEJAKUSUMA;8848923.8;7947348.12;901575.68;10.1885;REGULAR
01/07/2025;MDP;MOCK-01072025000413;CV. MANDIRI EDUKASI;FERNANDO;56020686.87;52090022.54;3930664.33;7.0165;REGULAR
01/07/2025;MDP;MOCK-01072025000414;CV. BUDI TRANSPORT;WIJAYA;53208199.83;49474872.29;3733327.54;7.0165;REGULAR
01/07/2025;MDP;MOCK-01072025000415;CV. SEJAHTERA PROPERTI;KUSUMA;62534030.06;55318565.05;7215465.01;11.5385;REGULAR
01/07/2025;MDP;MOCK-01072025000416;PT. DAYA PERKASA;SANTOSO;43877381.2;38814606.45;5062774.75;11.5385;REGULAR
01/07/2025;MDP;MOCK-01072025000417;PT. WIRA TRANSPORT;BUDIMAN;1972513.17;1408937.98;563575.19;28.5714;REGULAR
01/07/2025;MDP;MOCK-01072025000418;CV. ABADI SAMUDRA;HADI;902522.38;644658.84;257863.54;28.5714;REGULAR
01/07/2025;MDP;MOCK-01072025000419;PT. INDAH TEKSTIL;HADI;14973807.55;13500900.14;1472907.41;9.8366;NEW CUSTOMER
01/07/2025;MDP;MOCK-01072025000420;CV. PURI BANGUNAN;WIJAYA;9992510.8;9009591.58;982919.22;9.8366;NEW CUSTOMER
01/07/2025;MDP;MOCK-01072025000421;CV. SENTOSA USAHA;WIJAYA;24858252.46;21754406.61;3103845.85;12.4862;REGULAR
01/07/2025;MDP;MOCK-01072025000422;PT. SUKSES LOGISTIK;SANTOSO;41153730.95;36015202.52;5138528.43;12.4862;REGULAR
01/07/2025;MDP;MOCK-01072025000423;CV. WIRA PERTANIAN;WIJAYA;86530260.73;78976705.91;7553554.82;8.7294;REGULAR
01/07/2025;MDP;MOCK-01072025000424;PT. HARMONI EDUKASI;WULANDARI;64470988.7;58843071.45;5627917.25;8.7294;REGULAR
01/07/2025;MDP;MOCK-01072025000425;PT. SENTOSA DISTRIBUSI;HADI;17582780.3;16415393.29;1167387.01;6.6394;REGULAR
01/07/2025;MDP;MOCK-01072025000426;PT. HARMONI ANUGRAH;BUDIMAN;9476379.02;8847206.52;629172.5;6.6394;REGULAR
01/07/2025;MDP;MOCK-01072025000427;PT. DELIMA TRANSPORT;PRASETYO;3330203.04;2870864.69;459338.35;13.7931;NEW CUSTOMER
01/07/2025;MDP;MOCK-01072025000428;CV. DELIMA BERKAT;WIJAYA;1925492.15;1659907.02;265585.13;13.7931;NEW CUSTOMER
01/07/2025;MDP;MOCK-01072025000429;PT. AGUNG TELKOM;KUSUMA;19306766.45;17128046.34;2178720.11;11.2847;REGULAR
01/07/2025;MDP;MOCK-01072025000430;CV. BUDI ELEKTRIK;PRASETYO;21084568.36;18705227.77;2379340.59;11.2847;REGULAR
01/07/2025;MDP;MOCK-01072025000431;PT. SAKTI BERKAT;HADI;41515891.19;36258581.8;5257309.39;12.6634;NEW THIS MONTH
01/07/2025;MDP;MOCK-01072025000432;PT. YASA USAHA;HADI;54758937.08;47824612.28;6934324.8;12.6634;NEW THIS MONTH
01/07/2025;MDP;MOCK-01072025000433;PT. PRIMA OTOMOTIF;WIJAYA;3745171.94;2196688.21;1548483.73;41.3461;NEW CUSTOMER
01/07/2025;MDP;MOCK-01072025000434;CV. INDAH KONSULTAN;KUSUMA;4009229.21;2351568.02;1657661.19;41.3461;NEW CUSTOMER
01/07/2025;MDP;MOCK-01072025000435;CV. HARMONI BERKAT;KUSUMA;936680.93;702510.7;234170.23;25.0;REGULAR
01/07/2025;MDP;MOCK-01072025000436;PT. GADING TRANSPORT;WIJAYA;629732.33;472299.25;157433.08;25.0;REGULAR
01/07/2025;MDP;MOCK-01072025000437;CV. YASA MEDIA;FERNANDO;35749853.93;33818404.74;1931449.19;5.4027;REGULAR
01/07/2025;MDP;MOCK-01072025000438;CV. SEJATI KIMIA;BUDIMAN;57230172.58;54138211.13;3091961.45;5.4027;REGULAR
01/07/2025;MDP;MOCK-01072025000439;CV. CEMERLANG KEUANGAN;PRASETYO;6499235.84;5715956.68;783279.16;12.0519;REGULAR
01/07/2025;MDP;MOCK-01072025000440;CV. KARTIKA DISTRIBUSI;BUDIMAN;8109226.67;7131913.59;977313.08;12.0519;REGULAR
01/07/2025;MDP;MOCK-01072025000441;PT. INTAN ANUGRAH;WULANDARI;39283337.32;34355609.31;4927728.01;12.5441;REGULAR
01/07/2025;MDP;MOCK-01072025000442;PT. SEJATI DAGANG;BUDIMAN;60983948.63;53334081.48;7649867.15;12.5441;REGULAR
01/07/2025;MDP;MOCK-01072025000443;CV. HARMONI ANUGRAH;HADI;38468353.77;34029697.56;4438656.21;11.5385;REGULAR
01/07/2025;MDP;MOCK-01072025000444;CV. TUNAS OTOMOTIF;TEJAKUSUMA;28098420.82;24856295.34;3242125.48;11.5385;REGULAR
01/07/2025;MDP;MOCK-01072025000445;CV. BAHARI KREASI;WULANDARI;9810576.16;7085416.12;2725160.04;27.7778;REGULAR
01/07/2025;MDP;MOCK-01072025000446;CV. GADING FURNITURE;TEJAKUSUMA;12220680.26;8826046.85;3394633.41;27.7778;REGULAR
01/07/2025;MDP;MOCK-01072025000447;CV. SEJATI TEKSTIL;WULANDARI;512959.75;155580.65;357379.1;69.67;NEW CUSTOMER
01/07/2025;MDP;MOCK-01072025000448;PT. NUSANTARA NIAGA;KUSUMA;591190.06;179307.89;411882.17;69.67;NEW CUSTOMER
01/07/2025;MDP;MOCK-01072025000449;CV. TUNAS KONSULTAN;PRASETYO;69461678.63;60401459.68;9060218.95;13.0435;REGULAR
01/07/2025;MDP;MOCK-01072025000450;CV. BUDI PERSADA;TEJAKUSUMA;87941254.06;76470655.71;11470598.35;13.0435;REGULAR
01/08/2025;EXPORT AF;MOCK-01082025000451;CV. GLOBAL DIRGANTARA;TEJAKUSUMA;53699529.78;37602072.63;16097457.15;29.9769;REGULAR
01/08/2025;EXPORT AF;MOCK-01082025000452;CV. BINTANG INDUSTRI;WIJAYA;55235761.84;38677789.86;16557971.98;29.9769;REGULAR
01/08/2025;EXPORT AF;MOCK-01082025000453;PT. SAKTI DISTRIBUSI;BUDIMAN;22790975.87;15212130.74;7578845.13;33.2537;REGULAR
01/08/2025;EXPORT AF;MOCK-01082025000454;PT. MAJU TAMBANG;FERNANDO;21172264.02;14131700.64;7040563.38;33.2537;REGULAR
01/08/2025;EXPORT FCL;MOCK-01082025000455;PT. BERSAMA KONSULTAN;SANTOSO;34387330.69;32837862.69;1549468.0;4.5059;REGULAR
01/08/2025;EXPORT FCL;MOCK-01082025000456;CV. JAYA TRANSPORT;TEJAKUSUMA;55466262.52;52966993.25;2499269.27;4.5059;REGULAR
01/08/2025;EXPORT FCL;MOCK-01082025000457;PT. MAJU KEUANGAN;WIJAYA;40497435.52;33919819.39;6577616.13;16.2421;REGULAR
01/08/2025;EXPORT FCL;MOCK-01082025000458;PT. SAKTI BUANA;WIJAYA;65655213.84;54991457.29;10663756.55;16.2421;REGULAR
01/08/2025;EXPORT LCL;MOCK-01082025000459;PT. PERMATA PERTANIAN;FERNANDO;18969964.03;9795594.83;9174369.2;48.3626;REGULAR
01/08/2025;EXPORT LCL;MOCK-01082025000460;PT. SAKTI KONSULTAN;PRASETYO;21623675.42;11165902.21;10457773.21;48.3626;REGULAR
01/08/2025;EXPORT LCL;MOCK-01082025000461;CV. PRIMA BUANA;HADI;27680990.33;23311785.67;4369204.66;15.7841;REGULAR
01/08/2025;EXPORT LCL;MOCK-01082025000462;CV. GADING PERSADA;PRASETYO;38244135.26;32207629.63;6036505.63;15.7841;REGULAR
01/08/2025;MDP;MOCK-01082025000463;PT. ABADI BANGUNAN;HADI;55673071.86;47866883.05;7806188.81;14.0215;REGULAR
01/08/2025;MDP;MOCK-01082025000464;CV. MANDIRI LOGISTIK;FERNANDO;36894408.9;31721266.62;5173142.28;14.0215;REGULAR
01/08/2025;MDP;MOCK-01082025000465;CV. KENCANA FURNITURE;WIJAYA;116740144.12;99915987.66;16824156.46;14.4116;REGULAR
01/08/2025;MDP;MOCK-01082025000466;PT. SEJATI MARITIM;KUSUMA;44960450.71;38480917.36;6479533.35;14.4116;REGULAR
01/08/2025;MDP;MOCK-01082025000467;PT. MITRA KEUANGAN;SANTOSO;10042882.27;8753903.61;1288978.66;12.8347;NEW CUSTOMER
01/08/2025;MDP;MOCK-01082025000468;CV. SEJAHTERA ANUGRAH;FERNANDO;18512049.54;16136074.58;2375974.96;12.8347;NEW CUSTOMER
01/08/2025;MDP;MOCK-01082025000469;CV. BERSAMA ENERGI;FERNANDO;107972415.27;100117612.77;7854802.5;7.2748;REGULAR
01/08/2025;MDP;MOCK-01082025000470;CV. WIRA KIMIA;HADI;127421514.28;118151824.18;9269690.1;7.2748;REGULAR
01/08/2025;MDP;MOCK-01082025000471;PT. CEMERLANG TELKOM;WULANDARI;43777452.54;38676659.35;5100793.19;11.6516;REGULAR
01/08/2025;MDP;MOCK-01082025000472;CV. SUKSES PERKASA;WULANDARI;87379057.2;77197959.99;10181097.21;11.6516;REGULAR
01/08/2025;MDP;MOCK-01082025000473;CV. CAHAYA NIAGA;KUSUMA;55777463.1;48103817.15;7673645.95;13.7576;NEW CUSTOMER
01/08/2025;MDP;MOCK-01082025000474;CV. MUTIARA BERKAT;WULANDARI;45760475.25;39464927.44;6295547.81;13.7576;NEW CUSTOMER
01/08/2025;MDP;MOCK-01082025000475;CV. SARI USAHA;HADI;38475787.91;28923559.04;9552228.87;24.8266;NEW CUSTOMER
01/08/2025;MDP;MOCK-01082025000476;CV. HARMONI PERKASA;BUDIMAN;50450103.72;37925059.7;12525044.02;24.8266;NEW CUSTOMER
01/08/2025;MDP;MOCK-01082025000477;CV. NUSANTARA OTOMOTIF;WULANDARI;12595076.3;11991893.46;603182.84;4.789;REGULAR
01/08/2025;MDP;MOCK-01082025000478;PT. MAJU ENERGI;TEJAKUSUMA;12583622.19;11980987.89;602634.3;4.789;REGULAR
01/08/2025;MDP;MOCK-01082025000479;CV. MULIA INDUSTRI;BUDIMAN;96445404.92;85527057.19;10918347.73;11.3208;REGULAR
01/08/2025;MDP;MOCK-01082025000480;CV. YASA TELKOM;HADI;84645804.7;75063260.77;9582543.93;11.3208;REGULAR
01/08/2025;MDP;MOCK-01082025000481;PT. PRIMA BANGUNAN;WULANDARI;53450607.06;48403113.91;5047493.15;9.4433;REGULAR
01/08/2025;MDP;MOCK-01082025000482;PT. TUNAS TAMBANG;HADI;50136726.47;45402172.51;4734553.96;9.4433;REGULAR
01/08/2025;MDP;MOCK-01082025000483;PT. BUDI MEDIA;FERNANDO;68146841.63;59183845.49;8962996.14;13.1525;REGULAR
01/08/2025;MDP;MOCK-01082025000484;PT. AGUNG BUANA;KUSUMA;44177667.96;38367211.34;5810456.62;13.1525;REGULAR
01/08/2025;MDP;MOCK-01082025000485;PT. BERSAMA SENTRAL;HADI;1593630.27;1062420.18;531210.09;33.3333;REGULAR
01/08/2025;MDP;MOCK-01082025000486;CV. INTAN PERKASA;WULANDARI;1543801.95;1029201.3;514600.65;33.3333;REGULAR
01/08/2025;MDP;MOCK-01082025000487;PT. MUTIARA DAGANG;TEJAKUSUMA;44738039.44;36294908.18;8443131.26;18.8724;NEW THIS MONTH
01/08/2025;MDP;MOCK-01082025000488;CV. MAJU PROPERTI;WULANDARI;98886136.86;80223972.77;18662164.09;18.8724;NEW THIS MONTH
01/08/2025;MDP;MOCK-01082025000489;CV. KENCANA KESEHATAN;WULANDARI;406199.46;0.0;406199.46;100.0;NEW CUSTOMER
01/08/2025;MDP;MOCK-01082025000490;PT. BAHARI ELEKTRIK;PRASETYO;427322.48;0.0;427322.48;100.0;NEW CUSTOMER
01/08/2025;MDP;MOCK-01082025000491;PT. ASRI ELEKTRIK;KUSUMA;3943587.62;3286323.03;657264.59;16.6667;REGULAR
01/08/2025;MDP;MOCK-01082025000492;CV. BUDI PERSADA;WULANDARI;2797694.2;2331411.84;466282.36;16.6667;REGULAR
01/08/2025;MDP;MOCK-01082025000493;CV. JAYA TEKNIK;PRASETYO;714970.95;405150.2;309820.75;43.3333;REGULAR
01/08/2025;MDP;MOCK-01082025000494;PT. YASA NIAGA;TEJAKUSUMA;944570.24;535256.47;409313.77;43.3333;REGULAR
01/08/2025;MDP;MOCK-01082025000495;PT. DELIMA SAMUDRA;BUDIMAN;85113548.71;66436674.44;18676874.27;21.9435;NEW THIS MONTH
01/08/2025;MDP;MOCK-01082025000496;CV. MUTIARA INDUSTRI;KUSUMA;47883020.1;37375819.31;10507200.79;21.9435;NEW THIS MONTH
01/08/2025;MDP;MOCK-01082025000497;PT. SARI OTOMOTIF;BUDIMAN;56525341.9;49805685.94;6719655.96;11.8879;REGULAR
01/08/2025;MDP;MOCK-01082025000498;CV. DAYA PROPERTI;WIJAYA;59952712.03;52825614.96;7127097.07;11.8879;REGULAR
01/08/2025;MDP;MOCK-01082025000499;CV. WIRA DISTRIBUSI;WULANDARI;31816969.6;27972554.82;3844414.78;12.0829;REGULAR
01/08/2025;MDP;MOCK-01082025000500;PT. MULIA PERSADA;WULANDARI;17643364.39;15511533.11;2131831.28;12.0829;REGULAR
01/08/2025;MDP;MOCK-01082025000501;PT. BUDI PROPERTI;WULANDARI;73787557.04;67047337.51;6740219.53;9.1346;REGULAR
01/08/2025;MDP;MOCK-01082025000502;CV. MULIA LOGISTIK;BUDIMAN;38196636.37;34707515.38;3489120.99;9.1346;REGULAR
01/08/2025;MDP;MOCK-01082025000503;PT. DELIMA TEKSTIL;HADI;28203143.55;25010334.85;3192808.7;11.3208;REGULAR
01/08/2025;MDP;MOCK-01082025000504;PT. PRIMA NIAGA;TEJAKUSUMA;17704125.93;15699885.26;2004240.67;11.3208;REGULAR
01/08/2025;MDP;MOCK-01082025000505;CV. CEMERLANG TEKNIK;FERNANDO;38378256.3;33793065.94;4585190.36;11.9474;REGULAR
01/08/2025;MDP;MOCK-01082025000506;CV. GADING ANUGRAH;WIJAYA;44467419.32;39154734.43;5312684.89;11.9474;REGULAR
01/08/2025;MDP;MOCK-01082025000507;CV. MULIA KESEHATAN;TEJAKUSUMA;3629064.98;3266158.48;362906.5;10.0;REGULAR
01/08/2025;MDP;MOCK-01082025000508;CV. ABADI TEKNIK;SANTOSO;5979002.65;5381102.38;597900.27;10.0;REGULAR
01/08/2025;MDP;MOCK-01082025000509;PT. BINTANG PERSADA;WIJAYA;17764104.03;15447046.98;2317057.05;13.0435;REGULAR
01/08/2025;MDP;MOCK-01082025000510;PT. KENCANA PERTANIAN;TEJAKUSUMA;19275996.39;16761735.99;2514260.4;13.0435;REGULAR
01/08/2025;MDP;MOCK-01082025000511;CV. BERKAH USAHA;HADI;3063349.15;2720254.18;343094.97;11.2;REGULAR
01/08/2025;MDP;MOCK-01082025000512;PT. DELIMA PERTANIAN;HADI;1725476.8;1532223.47;193253.33;11.2;REGULAR
01/08/2025;MDP;MOCK-01082025000513;PT. SEJATI BUANA;BUDIMAN;79512111.75;70851355.88;8660755.87;10.8924;REGULAR
01/08/2025;MDP;MOCK-01082025000514;PT. JAYA ELEKTRIK;PRASETYO;70670630.92;62972922.12;7697708.8;10.8924;REGULAR
01/08/2025;MDP;MOCK-01082025000515;CV. MUTIARA MEDIA;WULANDARI;435162.0;322020.2;113141.8;25.9999;REGULAR
01/08/2025;MDP;MOCK-01082025000516;CV. DAYA TEKNIK;WULANDARI;337977.5;250103.6;87873.9;25.9999;REGULAR
01/08/2025;MDP;MOCK-01082025000517;CV. WANA USAHA;KUSUMA;56861991.85;44502308.4;12359683.45;21.7363;NEW THIS MONTH
01/08/2025;MDP;MOCK-01082025000518;PT. AGUNG ELEKTRIK;BUDIMAN;29602616.5;23168108.01;6434508.49;21.7363;NEW THIS MONTH
01/08/2025;MDP;MOCK-01082025000519;PT. BERKAH TEKSTIL;FERNANDO;47897515.54;36770270.54;11127245.0;23.2314;NEW THIS MONTH
01/08/2025;MDP;MOCK-01082025000520;CV. KARTIKA INDUSTRI;HADI;43737808.34;33576919.96;10160888.38;23.2314;NEW THIS MONTH
01/08/2025;MDP;MOCK-01082025000521;CV. WIRA USAHA;WIJAYA;36937699.54;32866543.36;4071156.18;11.0217;REGULAR
01/08/2025;MDP;MOCK-01082025000522;CV. AGUNG USAHA;WULANDARI;74332597.58;66139894.25;8192703.33;11.0217;REGULAR
01/08/2025;MDP;MOCK-01082025000523;PT. PRIMA LOGISTIK;TEJAKUSUMA;10851949.72;9909353.58;942596.14;8.686;REGULAR
01/08/2025;MDP;MOCK-01082025000524;CV. YASA TELKOM;TEJAKUSUMA;15499359.28;14153090.96;1346268.32;8.686;REGULAR
01/08/2025;MDP;MOCK-01082025000525;CV. INDAH KESEHATAN;TEJAKUSUMA;33005939.57;28963710.55;4042229.02;12.247;REGULAR
01/08/2025;MDP;MOCK-01082025000526;PT. SUKSES SAMUDRA;SANTOSO;38328385.05;33634317.49;4694067.56;12.247;REGULAR
01/08/2025;MDP;MOCK-01082025000527;CV. BINTANG EDUKASI;TEJAKUSUMA;97402130.75;84398499.82;13003630.93;13.3505;REGULAR
01/08/2025;MDP;MOCK-01082025000528;PT. BUDI TEKNIK;KUSUMA;118315354.69;102519712.51;15795642.18;13.3505;REGULAR
01/08/2025;MDP;MOCK-01082025000529;CV. WIRA DISTRIBUSI;TEJAKUSUMA;51951511.98;45055425.92;6896086.06;13.2741;REGULAR
01/08/2025;MDP;MOCK-01082025000530;CV. MULIA PERSADA;KUSUMA;68259403.33;59198594.47;9060808.86;13.2741;REGULAR
01/08/2025;MDP;MOCK-01082025000531;PT. DELIMA KREASI;WULANDARI;19770792.2;18244612.63;1526179.57;7.7194;REGULAR
01/08/2025;MDP;MOCK-01082025000532;PT. DELIMA TEKNIK;PRASETYO;10303081.48;9507749.04;795332.44;7.7194;REGULAR
01/08/2025;MDP;MOCK-01082025000533;CV. WANA PERTANIAN;FERNANDO;110614262.32;95676832.42;14937429.9;13.5041;REGULAR
01/08/2025;MDP;MOCK-01082025000534;PT. SEJATI TRANSPORT;WULANDARI;102302429.03;88487435.11;13814993.92;13.5041;REGULAR
01/08/2025;MDP;MOCK-01082025000535;PT. CAHAYA SAMUDRA;KUSUMA;5697258.94;5127533.04;569725.9;10.0;REGULAR
01/08/2025;MDP;MOCK-01082025000536;PT. AGUNG TAMBANG;SANTOSO;7926539.08;7133885.17;792653.91;10.0;REGULAR
01/09/2025;EXPORT AF;MOCK-01092025000537;PT. AGUNG PERSADA;FERNANDO;31480666.7;24014152.26;7466514.44;23.7178;REGULAR
01/09/2025;EXPORT AF;MOCK-01092025000538;PT. ASRI DIRGANTARA;FERNANDO;27999189.54;21358404.1;6640785.44;23.7178;REGULAR
01/09/2025;MDP;MOCK-01092025000539;CV. INDAH OTOMOTIF;TEJAKUSUMA;9259553.84;8258979.95;1000573.89;10.8059;REGULAR
01/09/2025;MDP;MOCK-01092025000540;PT. ASRI TELKOM;KUSUMA;19221737.01;17144664.14;2077072.87;10.8059;REGULAR
01/09/2025;MDP;MOCK-01092025000541;CV. GADING DIRGANTARA;WULANDARI;18294393.01;15906243.22;2388149.79;13.054;REGULAR
01/09/2025;MDP;MOCK-01092025000542;PT. GADING PANGAN;BUDIMAN;21908147.08;19048257.88;2859889.2;13.054;REGULAR
01/09/2025;MDP;MOCK-01092025000543;CV. SEJATI PERTANIAN;PRASETYO;13923623.87;12129186.76;1794437.11;12.8877;REGULAR
01/09/2025;MDP;MOCK-01092025000544;CV. TUNAS KIMIA;WIJAYA;15088486.0;13143924.77;1944561.23;12.8877;REGULAR
01/09/2025;MDP;MOCK-01092025000545;CV. KENCANA TRANSPORT;SANTOSO;36540688.64;33699675.45;2841013.19;7.7749;REGULAR
01/09/2025;MDP;MOCK-01092025000546;CV. SEJAHTERA TEKNIK;FERNANDO;57366053.59;52905882.73;4460170.86;7.7749;REGULAR
01/09/2025;MDP;MOCK-01092025000547;PT. SARI DAGANG;FERNANDO;22953908.03;20424428.53;2529479.5;11.0198;REGULAR
01/09/2025;MDP;MOCK-01092025000548;CV. BINTANG BUANA;BUDIMAN;19174726.93;17061706.41;2113020.52;11.0198;REGULAR
01/09/2025;MDP;MOCK-01092025000549;CV. CEMERLANG TEKSTIL;FERNANDO;7298380.83;6697557.06;600823.77;8.2323;REGULAR
01/09/2025;MDP;MOCK-01092025000550;CV. SUKSES PERTANIAN;BUDIMAN;15921075.19;14610406.35;1310668.84;8.2323;REGULAR
01/09/2025;MDP;MOCK-01092025000551;PT. SEJATI MARITIM;BUDIMAN;26973005.71;24215129.15;2757876.56;10.2246;REGULAR
01/09/2025;MDP;MOCK-01092025000552;PT. SAKTI KESEHATAN;SANTOSO;21659521.22;19444926.14;2214595.08;10.2246;REGULAR
01/09/2025;MDP;MOCK-01092025000553;CV. SENTOSA PERTANIAN;FERNANDO;23577197.36;19871106.83;3706090.53;15.719;REGULAR
01/09/2025;MDP;MOCK-01092025000554;PT. PURI BANGUNAN;BUDIMAN;14546177.85;12259669.78;2286508.07;15.719;REGULAR
01/09/2025;MDP;MOCK-01092025000555;CV. BAHARI INDUSTRI;HADI;33052819.49;30594431.79;2458387.7;7.4378;REGULAR
01/09/2025;MDP;MOCK-01092025000556;PT. NUSANTARA PERKASA;WIJAYA;27597850.92;25545190.41;2052660.51;7.4378;REGULAR
01/09/2025;MDP;MOCK-01092025000557;PT. DELIMA PANGAN;PRASETYO;7292831.95;5613009.61;1679822.34;23.0339;NEW CUSTOMER
01/09/2025;MDP;MOCK-01092025000558;PT. INDAH KESEHATAN;PRASETYO;3792831.26;2919194.97;873636.29;23.0339;NEW CUSTOMER
01/09/2025;MDP;MOCK-01092025000559;PT. AGUNG TEKNIK;HADI;4680122.08;4212109.87;468012.21;10.0;REGULAR
01/09/2025;MDP;MOCK-01092025000560;CV. CAHAYA INDUSTRI;PRASETYO;4270289.24;3843260.32;427028.92;10.0;REGULAR
01/09/2025;MDP;MOCK-01092025000561;PT. HARMONI SAMUDRA;SANTOSO;42978903.75;39536298.61;3442605.14;8.01;REGULAR
01/09/2025;MDP;MOCK-01092025000562;CV. SEJATI MEDIA;WIJAYA;21958191.27;20199342.73;1758848.54;8.01;REGULAR
